stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000253413	9606.ENSP00000308430	ATP6V1E1	CYB5B	9606	0.265	0	0	0	0.095	0.143	0	0.129
9606.ENSP00000253413	9606.ENSP00000266544	ATP6V1E1	NDUFA9	9606	0.265	0	0	0	0.135	0	0	0.184
9606.ENSP00000253413	9606.ENSP00000362399	ATP6V1E1	STXBP1	9606	0.274	0	0	0	0.071	0	0	0.25
9606.ENSP00000253413	9606.ENSP00000407336	ATP6V1E1	NDUFB3	9606	0.277	0	0	0	0.121	0	0	0.211
9606.ENSP00000253413	9606.ENSP00000307241	ATP6V1E1	PDHB	9606	0.28	0	0	0	0.174	0	0	0.164
9606.ENSP00000253413	9606.ENSP00000299166	ATP6V1E1	NDUFB8	9606	0.284	0	0	0	0.222	0	0	0.117
9606.ENSP00000253413	9606.ENSP00000369176	ATP6V1E1	NDUFB6	9606	0.299	0	0	0	0.108	0	0	0.247
9606.ENSP00000253413	9606.ENSP00000360492	ATP6V1E1	NDUFA1	9606	0.308	0	0	0	0.11	0	0	0.255
9606.ENSP00000253413	9606.ENSP00000262746	ATP6V1E1	PRDX1	9606	0.309	0.042	0	0	0.159	0.091	0	0.167
9606.ENSP00000253413	9606.ENSP00000471239	ATP6V1E1	ZFP36	9606	0.309	0	0	0	0	0.292	0	0.065
9606.ENSP00000253413	9606.ENSP00000495530	ATP6V1E1	ENO1	9606	0.324	0	0	0	0.121	0	0	0.262
9606.ENSP00000253413	9606.ENSP00000451206	ATP6V1E1	NPC2	9606	0.33	0	0	0	0.084	0	0	0.298
9606.ENSP00000253413	9606.ENSP00000359991	ATP6V1E1	PGAM1	9606	0.342	0.044	0	0	0.157	0	0	0.249
9606.ENSP00000253413	9606.ENSP00000362058	ATP6V1E1	NDUFS5	9606	0.355	0	0	0	0.133	0.162	0	0.183
9606.ENSP00000253413	9606.ENSP00000261070	ATP6V1E1	COX17	9606	0.366	0	0	0	0.141	0	0	0.292
9606.ENSP00000253413	9606.ENSP00000292475	ATP6V1E1	ATP5MF	9606	0.374	0	0	0	0.067	0	0	0.357
9606.ENSP00000253413	9606.ENSP00000386862	ATP6V1E1	SH3BP4	9606	0.4	0	0	0	0	0	0.4	0
9606.ENSP00000253413	9606.ENSP00000378731	ATP6V1E1	ALDOC	9606	0.438	0	0	0	0.121	0.23	0	0.236
9606.ENSP00000253413	9606.ENSP00000480853	ATP6V1E1	VPS29	9606	0.462	0.042	0	0	0.326	0	0	0.232
9606.ENSP00000253413	9606.ENSP00000385834	ATP6V1E1	TF	9606	0.499	0	0	0	0	0	0.5	0
9606.ENSP00000253413	9606.ENSP00000354511	ATP6V1E1	COMT	9606	0.519	0	0	0	0.097	0	0	0.49
9606.ENSP00000253413	9606.ENSP00000369899	ATP6V1E1	RRAGA	9606	0.521	0	0	0	0.082	0	0.5	0
9606.ENSP00000253413	9606.ENSP00000354632	ATP6V1E1	MT-ATP6	9606	0.527	0	0	0	0.056	0	0.467	0.136
9606.ENSP00000253413	9606.ENSP00000318822	ATP6V1E1	BID	9606	0.656	0	0	0	0.062	0	0	0.649
9606.ENSP00000253413	9606.ENSP00000343118	ATP6V1E1	LAMTOR4	9606	0.662	0	0	0	0.074	0	0.65	0
9606.ENSP00000253413	9606.ENSP00000256644	ATP6V1E1	LAMTOR5	9606	0.681	0	0	0	0.127	0	0.65	0
9606.ENSP00000253413	9606.ENSP00000449500	ATP6V1E1	RNASEK	9606	0.99	0	0	0	0.085	0.966	0.72	0
9606.ENSP00000253413	9606.ENSP00000417378	ATP6V1E1	ATP6V1F	9606	0.999	0.12	0	0	0.666	0.992	0.978	0.873
9606.ENSP00000253778	9606.ENSP00000404833	GFPT2	TAPBP	9606	0.15	0	0	0	0.056	0	0	0.137
9606.ENSP00000253778	9606.ENSP00000487365	GFPT2	HSPH1	9606	0.15	0	0	0	0.074	0	0	0.12
9606.ENSP00000253778	9606.ENSP00000261769	GFPT2	CDH1	9606	0.153	0	0	0	0	0.046	0	0.149
9606.ENSP00000253778	9606.ENSP00000437621	GFPT2	HMGA2	9606	0.153	0	0	0	0.042	0.094	0	0.103
9606.ENSP00000253778	9606.ENSP00000354876	GFPT2	MT-CO2	9606	0.153	0	0	0	0	0	0	0.154
9606.ENSP00000253778	9606.ENSP00000362682	GFPT2	OLFML2A	9606	0.155	0	0	0	0.05	0	0	0.147
9606.ENSP00000253778	9606.ENSP00000256442	GFPT2	CCNB1	9606	0.161	0	0	0	0.087	0.094	0	0.068
9606.ENSP00000253778	9606.ENSP00000368683	GFPT2	EDN1	9606	0.163	0	0	0	0.042	0	0	0.163
9606.ENSP00000253778	9606.ENSP00000301464	GFPT2	IGFBP6	9606	0.163	0	0	0	0.163	0	0	0
9606.ENSP00000253778	9606.ENSP00000440864	GFPT2	NR4A1	9606	0.164	0	0	0	0.048	0	0	0.158
9606.ENSP00000253778	9606.ENSP00000480987	GFPT2	MCM3	9606	0.168	0	0.135	0	0.067	0	0	0.051
9606.ENSP00000253778	9606.ENSP00000360569	GFPT2	SCP2	9606	0.169	0	0	0	0.055	0	0	0.157
9606.ENSP00000253778	9606.ENSP00000302783	GFPT2	TRAPPC1	9606	0.169	0	0	0	0	0	0	0.169
9606.ENSP00000253778	9606.ENSP00000269141	GFPT2	CDH2	9606	0.171	0	0	0	0.083	0.046	0	0.129
9606.ENSP00000253778	9606.ENSP00000358596	GFPT2	DUSP5	9606	0.174	0	0	0	0.072	0.108	0	0.081
9606.ENSP00000253778	9606.ENSP00000456019	GFPT2	SQOR	9606	0.177	0.054	0	0	0	0	0	0.166
9606.ENSP00000253778	9606.ENSP00000377617	GFPT2	MTHFD2	9606	0.178	0.042	0	0	0.043	0	0	0.176
9606.ENSP00000253778	9606.ENSP00000304956	GFPT2	MN1	9606	0.182	0	0	0	0.06	0	0	0.165
9606.ENSP00000253778	9606.ENSP00000280326	GFPT2	CCT5	9606	0.183	0.057	0	0	0	0.058	0	0.155
9606.ENSP00000253778	9606.ENSP00000299300	GFPT2	CCT2	9606	0.183	0.057	0	0	0	0.058	0	0.155
9606.ENSP00000253778	9606.ENSP00000377958	GFPT2	CCT4	9606	0.183	0.057	0	0	0	0.058	0	0.155
9606.ENSP00000253778	9606.ENSP00000266544	GFPT2	NDUFA9	9606	0.185	0	0	0	0	0.059	0	0.169
9606.ENSP00000253778	9606.ENSP00000287820	GFPT2	PPARG	9606	0.186	0	0	0	0.042	0	0	0.185
9606.ENSP00000253778	9606.ENSP00000324856	GFPT2	STK11	9606	0.187	0	0	0	0	0	0	0.187
9606.ENSP00000253778	9606.ENSP00000281828	GFPT2	FARSB	9606	0.187	0.042	0	0	0	0	0	0.187
9606.ENSP00000253778	9606.ENSP00000263556	GFPT2	P4HA1	9606	0.189	0	0	0	0.044	0	0	0.186
9606.ENSP00000253778	9606.ENSP00000368458	GFPT2	PCNA	9606	0.195	0.046	0	0	0.074	0.071	0	0.135
9606.ENSP00000253778	9606.ENSP00000332256	GFPT2	ALDH1A3	9606	0.197	0.042	0	0	0.116	0.047	0	0.123
9606.ENSP00000253778	9606.ENSP00000446252	GFPT2	SOD2	9606	0.198	0.042	0	0	0.056	0	0	0.185
9606.ENSP00000253778	9606.ENSP00000258091	GFPT2	CCT7	9606	0.199	0.057	0	0	0	0.076	0	0.155
9606.ENSP00000253778	9606.ENSP00000354554	GFPT2	MT-CYB	9606	0.203	0	0	0	0	0	0	0.203
9606.ENSP00000253778	9606.ENSP00000391211	GFPT2	PSMC2	9606	0.205	0	0.022	0	0.104	0.052	0	0.14
9606.ENSP00000253778	9606.ENSP00000302961	GFPT2	HSPA4	9606	0.206	0	0	0	0.08	0	0	0.173
9606.ENSP00000253778	9606.ENSP00000419027	GFPT2	PCCB	9606	0.215	0.11	0	0	0.068	0	0	0.13
9606.ENSP00000253778	9606.ENSP00000286788	GFPT2	CCT8	9606	0.218	0	0	0	0	0.214	0	0.046
9606.ENSP00000253778	9606.ENSP00000418735	GFPT2	ADAMTS9	9606	0.225	0	0	0	0.067	0	0	0.203
9606.ENSP00000253778	9606.ENSP00000468425	GFPT2	TK1	9606	0.228	0	0	0	0.067	0	0	0.207
9606.ENSP00000253778	9606.ENSP00000342502	GFPT2	PYCR2	9606	0.228	0.045	0	0	0	0	0	0.225
9606.ENSP00000253778	9606.ENSP00000437402	GFPT2	ENO2	9606	0.229	0.056	0	0	0.057	0	0	0.204
9606.ENSP00000253778	9606.ENSP00000401720	GFPT2	GK	9606	0.231	0	0	0	0.104	0.06	0	0.16
9606.ENSP00000253778	9606.ENSP00000307188	GFPT2	ASL	9606	0.236	0.042	0	0	0	0	0	0.235
9606.ENSP00000253778	9606.ENSP00000495530	GFPT2	ENO1	9606	0.238	0.056	0	0	0	0	0	0.226
9606.ENSP00000253778	9606.ENSP00000324105	GFPT2	ENO3	9606	0.247	0.056	0	0	0	0	0	0.235
9606.ENSP00000253778	9606.ENSP00000346839	GFPT2	FN1	9606	0.25	0	0	0	0.099	0	0	0.202
9606.ENSP00000253778	9606.ENSP00000265174	GFPT2	PAPSS1	9606	0.258	0.095	0	0	0.055	0	0	0.203
9606.ENSP00000253778	9606.ENSP00000493382	GFPT2	PHGDH	9606	0.258	0	0	0	0.062	0	0	0.242
9606.ENSP00000253778	9606.ENSP00000492001	GFPT2	PFKFB3	9606	0.262	0.057	0	0	0.059	0	0	0.234
9606.ENSP00000253778	9606.ENSP00000354632	GFPT2	MT-ATP6	9606	0.266	0.12	0	0	0.089	0	0	0.159
9606.ENSP00000253778	9606.ENSP00000416515	GFPT2	FDXR	9606	0.273	0.079	0	0	0	0	0	0.244
9606.ENSP00000253778	9606.ENSP00000368605	GFPT2	ACOT9	9606	0.275	0.095	0	0	0.044	0.224	0	0.048
9606.ENSP00000253778	9606.ENSP00000362208	GFPT2	MRPS15	9606	0.277	0.058	0	0	0	0.074	0	0.238
9606.ENSP00000253778	9606.ENSP00000301945	GFPT2	ANTXR1	9606	0.281	0	0	0	0.138	0.046	0	0.196
9606.ENSP00000253778	9606.ENSP00000345096	GFPT2	IMPDH1	9606	0.284	0.061	0	0	0	0	0.145	0.18
9606.ENSP00000253778	9606.ENSP00000262027	GFPT2	MARS1	9606	0.308	0.102	0	0	0	0.091	0	0.221
9606.ENSP00000253778	9606.ENSP00000402608	GFPT2	CPS1	9606	0.311	0.095	0	0	0	0.063	0	0.253
9606.ENSP00000253778	9606.ENSP00000269305	GFPT2	TP53	9606	0.32	0	0	0	0	0.161	0	0.222
9606.ENSP00000253778	9606.ENSP00000497744	GFPT2	CTPS1	9606	0.337	0.093	0	0	0.042	0	0	0.298
9606.ENSP00000253778	9606.ENSP00000304440	GFPT2	HAS3	9606	0.355	0.061	0	0	0.114	0.07	0	0.264
9606.ENSP00000253778	9606.ENSP00000355493	GFPT2	ADSS2	9606	0.358	0.099	0	0	0	0	0	0.317
9606.ENSP00000253778	9606.ENSP00000267814	GFPT2	SORD	9606	0.36	0.042	0	0	0	0	0	0.36
9606.ENSP00000253778	9606.ENSP00000320171	GFPT2	PKM	9606	0.364	0.095	0	0	0.042	0.062	0	0.311
9606.ENSP00000253778	9606.ENSP00000377845	GFPT2	ASNS	9606	0.386	0.07	0	0	0	0	0	0.367
9606.ENSP00000253778	9606.ENSP00000370517	GFPT2	PFKP	9606	0.387	0.086	0	0	0.058	0	0	0.345
9606.ENSP00000253778	9606.ENSP00000285930	GFPT2	AKR1B1	9606	0.464	0	0	0	0.104	0	0	0.426
9606.ENSP00000253778	9606.ENSP00000362576	GFPT2	YARS1	9606	0.467	0.212	0	0	0	0	0	0.352
9606.ENSP00000253778	9606.ENSP00000365773	GFPT2	PSAT1	9606	0.47	0	0	0	0.067	0	0	0.455
9606.ENSP00000253778	9606.ENSP00000368572	GFPT2	SAT1	9606	0.497	0.057	0	0	0.059	0.071	0.343	0.215
9606.ENSP00000253778	9606.ENSP00000423674	GFPT2	GNPDA1	9606	0.969	0.094	0	0	0.06	0	0.914	0.629
9606.ENSP00000254108	9606.ENSP00000498246	FUS	ABCG2	9606	0.15	0	0	0	0	0	0	0.151
9606.ENSP00000254108	9606.ENSP00000369915	FUS	NAP1L4	9606	0.15	0	0	0	0.107	0	0	0.086
9606.ENSP00000254108	9606.ENSP00000254301	FUS	LGALS3	9606	0.15	0	0	0	0	0	0	0.151
9606.ENSP00000254108	9606.ENSP00000261772	FUS	AARS1	9606	0.15	0	0	0	0.072	0	0	0.122
9606.ENSP00000254108	9606.ENSP00000370808	FUS	SLC25A6	9606	0.151	0	0	0	0.138	0	0	0.055
9606.ENSP00000254108	9606.ENSP00000357917	FUS	MLLT11	9606	0.152	0	0	0	0.049	0	0	0.145
9606.ENSP00000254108	9606.ENSP00000354665	FUS	MT-ND6	9606	0.154	0	0	0	0.067	0	0	0.131
9606.ENSP00000254108	9606.ENSP00000379563	FUS	TSPO	9606	0.154	0	0	0	0	0	0	0.155
9606.ENSP00000254108	9606.ENSP00000471896	FUS	IRF3	9606	0.154	0	0	0	0.099	0	0	0.099
9606.ENSP00000254108	9606.ENSP00000256442	FUS	CCNB1	9606	0.155	0	0	0	0.062	0	0	0.137
9606.ENSP00000254108	9606.ENSP00000339824	FUS	FGFR3	9606	0.155	0	0	0	0.047	0	0	0.15
9606.ENSP00000254108	9606.ENSP00000468425	FUS	TK1	9606	0.157	0	0	0	0.067	0	0	0.133
9606.ENSP00000254108	9606.ENSP00000367265	FUS	CKAP4	9606	0.16	0	0	0	0	0.134	0	0.07
9606.ENSP00000254108	9606.ENSP00000339017	FUS	ATAD1	9606	0.161	0	0	0	0.128	0.051	0	0.068
9606.ENSP00000254108	9606.ENSP00000324856	FUS	STK11	9606	0.162	0	0	0	0.093	0	0	0.113
9606.ENSP00000254108	9606.ENSP00000364398	FUS	HABP4	9606	0.163	0	0	0	0.06	0	0	0.146
9606.ENSP00000254108	9606.ENSP00000357564	FUS	RAB13	9606	0.163	0	0	0	0.078	0.046	0	0.125
9606.ENSP00000254108	9606.ENSP00000342889	FUS	POLR2K	9606	0.165	0	0	0	0	0.166	0	0
9606.ENSP00000254108	9606.ENSP00000300093	FUS	PLK1	9606	0.165	0	0	0	0.065	0	0	0.144
9606.ENSP00000254108	9606.ENSP00000339191	FUS	CAV1	9606	0.174	0	0	0	0.042	0	0	0.174
9606.ENSP00000254108	9606.ENSP00000433760	FUS	BANF1	9606	0.174	0	0	0	0.058	0	0	0.16
9606.ENSP00000254108	9606.ENSP00000261769	FUS	CDH1	9606	0.177	0	0	0	0	0	0	0.177
9606.ENSP00000254108	9606.ENSP00000298159	FUS	CFL2	9606	0.178	0	0	0	0.073	0	0	0.149
9606.ENSP00000254108	9606.ENSP00000393312	FUS	FGFR1	9606	0.179	0	0	0	0	0	0	0.179
9606.ENSP00000254108	9606.ENSP00000315791	FUS	CSTF3	9606	0.181	0	0	0	0.067	0	0	0.158
9606.ENSP00000254108	9606.ENSP00000315130	FUS	CLU	9606	0.182	0	0	0	0.042	0	0	0.181
9606.ENSP00000254108	9606.ENSP00000267884	FUS	SRP14	9606	0.184	0	0	0	0.1	0	0	0.13
9606.ENSP00000254108	9606.ENSP00000312987	FUS	HNF4A	9606	0.185	0	0	0	0	0	0	0.185
9606.ENSP00000254108	9606.ENSP00000380958	FUS	MBP	9606	0.189	0	0	0	0	0	0	0.189
9606.ENSP00000254108	9606.ENSP00000471239	FUS	ZFP36	9606	0.192	0	0	0	0	0	0	0.192
9606.ENSP00000254108	9606.ENSP00000428968	FUS	RNF19A	9606	0.192	0	0	0	0.085	0	0	0.153
9606.ENSP00000254108	9606.ENSP00000302160	FUS	LSM3	9606	0.194	0	0	0	0.139	0	0	0.102
9606.ENSP00000254108	9606.ENSP00000368458	FUS	PCNA	9606	0.194	0	0	0	0.107	0.134	0	0
9606.ENSP00000254108	9606.ENSP00000484803	FUS	FOXP1	9606	0.196	0	0	0	0.074	0	0	0.167
9606.ENSP00000254108	9606.ENSP00000280557	FUS	DENR	9606	0.196	0	0	0	0.058	0	0	0.181
9606.ENSP00000254108	9606.ENSP00000436049	FUS	EIF3M	9606	0.199	0	0	0	0.054	0.188	0	0
9606.ENSP00000254108	9606.ENSP00000450909	FUS	SLIRP	9606	0.199	0	0	0	0.12	0.09	0	0.08
9606.ENSP00000254108	9606.ENSP00000354554	FUS	MT-CYB	9606	0.2	0	0	0	0.059	0	0	0.185
9606.ENSP00000254108	9606.ENSP00000451080	FUS	ERH	9606	0.2	0	0	0	0.163	0	0	0.084
9606.ENSP00000254108	9606.ENSP00000468312	FUS	EML2	9606	0.201	0	0	0	0.056	0.091	0	0.144
9606.ENSP00000254108	9606.ENSP00000341171	FUS	MTSS2	9606	0.202	0	0	0	0	0.175	0	0.072
9606.ENSP00000254108	9606.ENSP00000370517	FUS	PFKP	9606	0.204	0	0	0	0.049	0.178	0	0.064
9606.ENSP00000254108	9606.ENSP00000348442	FUS	PSMD12	9606	0.207	0	0	0	0.062	0.134	0	0.101
9606.ENSP00000254108	9606.ENSP00000451712	FUS	NDRG2	9606	0.208	0	0	0	0.067	0	0	0.186
9606.ENSP00000254108	9606.ENSP00000465261	FUS	TMC6	9606	0.212	0	0	0	0.042	0	0	0.212
9606.ENSP00000254108	9606.ENSP00000368253	FUS	NR0B1	9606	0.213	0	0	0	0.055	0	0	0.201
9606.ENSP00000254108	9606.ENSP00000350719	FUS	SYNE2	9606	0.213	0	0	0	0.049	0	0	0.206
9606.ENSP00000254108	9606.ENSP00000359042	FUS	PRPF38B	9606	0.214	0	0	0	0.214	0	0	0
9606.ENSP00000254108	9606.ENSP00000437402	FUS	ENO2	9606	0.214	0	0	0	0.063	0	0	0.196
9606.ENSP00000254108	9606.ENSP00000407509	FUS	PNPLA6	9606	0.215	0	0	0	0.042	0.045	0	0.211
9606.ENSP00000254108	9606.ENSP00000280326	FUS	CCT5	9606	0.216	0	0	0	0.092	0.14	0	0.076
9606.ENSP00000254108	9606.ENSP00000363641	FUS	TXN	9606	0.217	0	0	0	0.088	0	0	0.176
9606.ENSP00000254108	9606.ENSP00000338013	FUS	CCDC183	9606	0.219	0	0	0	0.042	0	0	0.218
9606.ENSP00000254108	9606.ENSP00000384849	FUS	CDKN1A	9606	0.221	0	0	0	0.068	0	0	0.199
9606.ENSP00000254108	9606.ENSP00000304956	FUS	MN1	9606	0.222	0	0	0	0	0	0	0.222
9606.ENSP00000254108	9606.ENSP00000254976	FUS	SNAP25	9606	0.226	0	0	0	0.087	0	0	0.188
9606.ENSP00000254108	9606.ENSP00000344352	FUS	ATF3	9606	0.227	0	0	0	0.055	0	0	0.215
9606.ENSP00000254108	9606.ENSP00000287820	FUS	PPARG	9606	0.228	0	0	0	0.055	0	0	0.217
9606.ENSP00000254108	9606.ENSP00000265838	FUS	ACAT1	9606	0.229	0	0	0	0.044	0.227	0	0
9606.ENSP00000254108	9606.ENSP00000346839	FUS	FN1	9606	0.23	0	0	0	0.056	0.072	0	0.191
9606.ENSP00000254108	9606.ENSP00000439020	FUS	TUBA1A	9606	0.236	0	0	0	0.094	0.134	0	0.105
9606.ENSP00000254108	9606.ENSP00000262746	FUS	PRDX1	9606	0.24	0	0	0	0.094	0.134	0	0.109
9606.ENSP00000254108	9606.ENSP00000354207	FUS	NTRK3	9606	0.241	0	0	0	0.042	0	0	0.24
9606.ENSP00000254108	9606.ENSP00000419665	FUS	SSBP1	9606	0.25	0	0	0	0.05	0.134	0	0.162
9606.ENSP00000254108	9606.ENSP00000286788	FUS	CCT8	9606	0.254	0	0	0	0.106	0.134	0	0.114
9606.ENSP00000254108	9606.ENSP00000395772	FUS	GNL3	9606	0.254	0	0	0	0.074	0.192	0	0.084
9606.ENSP00000254108	9606.ENSP00000298556	FUS	HPRT1	9606	0.257	0	0	0	0.1	0.134	0	0.122
9606.ENSP00000254108	9606.ENSP00000393388	FUS	SNRPG	9606	0.257	0	0	0	0.164	0	0	0.148
9606.ENSP00000254108	9606.ENSP00000377958	FUS	CCT4	9606	0.259	0	0	0	0.146	0.168	0	0
9606.ENSP00000254108	9606.ENSP00000274606	FUS	NHP2	9606	0.259	0	0	0	0.104	0	0	0.207
9606.ENSP00000254108	9606.ENSP00000478600	FUS	P3H3	9606	0.261	0	0	0	0.049	0	0	0.255
9606.ENSP00000254108	9606.ENSP00000269571	FUS	ERBB2	9606	0.264	0	0	0	0	0	0	0.264
9606.ENSP00000254108	9606.ENSP00000495530	FUS	ENO1	9606	0.264	0	0	0	0.11	0.134	0	0.122
9606.ENSP00000254108	9606.ENSP00000401564	FUS	RANBP1	9606	0.268	0	0	0	0.121	0	0	0.201
9606.ENSP00000254108	9606.ENSP00000282908	FUS	STK32B	9606	0.288	0	0	0	0.079	0	0	0.259
9606.ENSP00000254108	9606.ENSP00000266735	FUS	SNRPF	9606	0.289	0	0	0	0.166	0.171	0	0.055
9606.ENSP00000254108	9606.ENSP00000391490	FUS	AGR2	9606	0.292	0	0	0	0	0.292	0	0
9606.ENSP00000254108	9606.ENSP00000376457	FUS	ECT2	9606	0.294	0	0	0	0.044	0.292	0	0
9606.ENSP00000254108	9606.ENSP00000361965	FUS	ADA	9606	0.302	0	0	0	0.055	0	0	0.292
9606.ENSP00000254108	9606.ENSP00000437621	FUS	HMGA2	9606	0.303	0	0	0	0.049	0	0	0.297
9606.ENSP00000254108	9606.ENSP00000296755	FUS	MAP1B	9606	0.305	0	0	0	0	0	0	0.305
9606.ENSP00000254108	9606.ENSP00000315379	FUS	PRPF3	9606	0.306	0	0	0	0.081	0.186	0	0.146
9606.ENSP00000254108	9606.ENSP00000255120	FUS	NASP	9606	0.308	0	0	0	0.291	0	0	0.064
9606.ENSP00000254108	9606.ENSP00000299300	FUS	CCT2	9606	0.309	0	0	0	0.109	0.14	0	0.17
9606.ENSP00000254108	9606.ENSP00000263697	FUS	DNAJC8	9606	0.314	0	0	0	0.191	0.187	0	0
9606.ENSP00000254108	9606.ENSP00000258091	FUS	CCT7	9606	0.319	0	0	0	0.152	0.14	0	0.14
9606.ENSP00000254108	9606.ENSP00000320171	FUS	PKM	9606	0.319	0	0	0	0.117	0.134	0	0.18
9606.ENSP00000254108	9606.ENSP00000430432	FUS	HDAC2	9606	0.321	0	0	0	0.103	0.126	0	0.202
9606.ENSP00000254108	9606.ENSP00000310723	FUS	DDX23	9606	0.331	0	0	0	0.062	0.236	0	0.142
9606.ENSP00000254108	9606.ENSP00000446215	FUS	RAN	9606	0.332	0	0	0	0.134	0.134	0	0.181
9606.ENSP00000254108	9606.ENSP00000302100	FUS	LGALS4	9606	0.349	0	0	0	0	0	0	0.35
9606.ENSP00000254108	9606.ENSP00000425561	FUS	EIF4E	9606	0.354	0	0	0	0.081	0	0	0.325
9606.ENSP00000254108	9606.ENSP00000401470	FUS	RANGAP1	9606	0.36	0	0	0	0.076	0	0	0.336
9606.ENSP00000254108	9606.ENSP00000279488	FUS	DUSP6	9606	0.363	0	0	0	0.061	0	0	0.35
9606.ENSP00000254108	9606.ENSP00000254193	FUS	SNRPA1	9606	0.367	0	0	0	0.109	0.185	0	0.199
9606.ENSP00000254108	9606.ENSP00000386636	FUS	SSB	9606	0.376	0	0	0	0.241	0.097	0	0.162
9606.ENSP00000254108	9606.ENSP00000335153	FUS	HSP90AA1	9606	0.404	0	0	0	0.132	0.134	0	0.271
9606.ENSP00000254108	9606.ENSP00000479488	FUS	PHB	9606	0.416	0	0	0	0.062	0.36	0	0.105
9606.ENSP00000254108	9606.ENSP00000463653	FUS	RBFOX3	9606	0.418	0	0	0	0.06	0.09	0	0.374
9606.ENSP00000254108	9606.ENSP00000265866	FUS	HNRNPH3	9606	0.428	0	0	0	0.17	0.208	0	0.199
9606.ENSP00000254108	9606.ENSP00000480322	FUS	CD99L2	9606	0.434	0	0	0	0	0	0	0.434
9606.ENSP00000254108	9606.ENSP00000302961	FUS	HSPA4	9606	0.437	0	0	0	0.089	0.053	0	0.4
9606.ENSP00000254108	9606.ENSP00000262982	FUS	CSE1L	9606	0.445	0	0	0	0.067	0.365	0	0.138
9606.ENSP00000254108	9606.ENSP00000440864	FUS	NR4A1	9606	0.46	0	0	0	0	0	0	0.46
9606.ENSP00000254108	9606.ENSP00000302886	FUS	PA2G4	9606	0.487	0	0	0	0.112	0.292	0	0.25
9606.ENSP00000254108	9606.ENSP00000429562	FUS	UNC13A	9606	0.505	0	0	0	0	0	0	0.505
9606.ENSP00000254108	9606.ENSP00000269305	FUS	TP53	9606	0.536	0	0	0	0.077	0.163	0	0.448
9606.ENSP00000254108	9606.ENSP00000493382	FUS	PHGDH	9606	0.537	0	0	0	0.067	0.134	0	0.474
9606.ENSP00000254108	9606.ENSP00000497806	FUS	DLG4	9606	0.538	0	0	0	0	0	0	0.538
9606.ENSP00000254108	9606.ENSP00000344479	FUS	NR4A2	9606	0.558	0	0	0	0	0	0	0.558
9606.ENSP00000254108	9606.ENSP00000400591	FUS	SNRPE	9606	0.561	0	0	0	0.163	0.422	0	0.166
9606.ENSP00000254108	9606.ENSP00000342374	FUS	SNRPD2	9606	0.575	0	0	0	0.197	0.424	0	0.155
9606.ENSP00000254108	9606.ENSP00000296930	FUS	NPM1	9606	0.595	0	0	0	0.098	0.362	0	0.353
9606.ENSP00000254108	9606.ENSP00000340278	FUS	PARK7	9606	0.597	0	0	0	0.06	0	0	0.589
9606.ENSP00000254108	9606.ENSP00000370588	FUS	CD99	9606	0.626	0	0	0	0.055	0	0	0.621
9606.ENSP00000254108	9606.ENSP00000350170	FUS	FXR1	9606	0.649	0	0	0	0.067	0.332	0	0.482
9606.ENSP00000254108	9606.ENSP00000300413	FUS	SNRPD1	9606	0.673	0	0	0	0.127	0.591	0	0.159
9606.ENSP00000254108	9606.ENSP00000337632	FUS	SARNP	9606	0.744	0	0	0	0.163	0.295	0	0.601
9606.ENSP00000254108	9606.ENSP00000482027	FUS	NR4A3	9606	0.779	0	0	0	0	0	0	0.779
9606.ENSP00000254108	9606.ENSP00000374455	FUS	SQSTM1	9606	0.795	0	0	0	0.042	0.292	0	0.722
9606.ENSP00000254108	9606.ENSP00000355011	FUS	ILF2	9606	0.865	0	0	0	0.147	0.594	0	0.643
9606.ENSP00000254108	9606.ENSP00000370083	FUS	SMN1	9606	0.921	0	0	0	0.047	0.598	0	0.81
9606.ENSP00000254108	9606.ENSP00000368022	FUS	OPTN	9606	0.948	0	0	0	0.042	0.192	0	0.939
9606.ENSP00000254108	9606.ENSP00000406162	FUS	PRMT1	9606	0.961	0	0	0	0.198	0.779	0	0.798
9606.ENSP00000254193	9606.ENSP00000498019	SNRPA1	RPS17	9606	0.15	0	0	0	0.067	0	0	0.127
9606.ENSP00000254193	9606.ENSP00000376297	SNRPA1	DYNLL1	9606	0.151	0	0	0	0.054	0.109	0	0.074
9606.ENSP00000254193	9606.ENSP00000495530	SNRPA1	ENO1	9606	0.154	0	0	0	0.085	0.109	0	0.046
9606.ENSP00000254193	9606.ENSP00000275525	SNRPA1	IGFBP1	9606	0.155	0	0	0	0.081	0.119	0	0
9606.ENSP00000254193	9606.ENSP00000292431	SNRPA1	NACC1	9606	0.156	0	0	0	0.086	0.091	0	0.066
9606.ENSP00000254193	9606.ENSP00000406162	SNRPA1	PRMT1	9606	0.157	0	0	0	0.133	0	0	0.067
9606.ENSP00000254193	9606.ENSP00000346080	SNRPA1	RPL22L1	9606	0.157	0	0	0	0.086	0.051	0	0.106
9606.ENSP00000254193	9606.ENSP00000325398	SNRPA1	TPRKB	9606	0.157	0	0	0	0.157	0	0	0
9606.ENSP00000254193	9606.ENSP00000433760	SNRPA1	BANF1	9606	0.158	0	0	0	0.158	0	0	0
